user_id,is_anomaly,anomaly_score,risk_level,reason
2074,0,-0.38654995300505973,Low,Normal behavior
2075,0,-0.4111961114598287,Low,Normal behavior
2076,0,-0.40290402012183196,Low,Normal behavior
2077,0,-0.37108276545666763,Low,Normal behavior
2078,0,-0.47282655110698696,Low,Normal behavior
2079,1,-0.6224067327320127,High,total_email_size: 260145267.00; max_email_size: 7625855.00; avg_email_size: 653631.32
2080,0,-0.46948328232057723,Low,Normal behavior
2081,0,-0.3586291667218748,Low,Normal behavior
2082,1,-0.5586969256642013,Medium,total_email_size: 88413732.00; max_email_size: 10140590.00; avg_email_size: 266306.42
2083,0,-0.3425394572184177,Low,Normal behavior
2084,0,-0.39661481641544477,Low,Normal behavior
2085,1,-0.6200243571772691,High,total_email_size: 15197456.00; max_email_size: 3224428.00; avg_email_size: 490240.52
2086,0,-0.47898691517544817,Medium,Normal behavior
2087,0,-0.39478135377716644,Low,Normal behavior
2088,0,-0.357770415376453,Low,Normal behavior
2089,0,-0.39637741672710103,Low,Normal behavior
2090,0,-0.35366609341891636,Low,Normal behavior
2091,0,-0.38457699391383193,Low,Normal behavior
2092,0,-0.34019421444573134,Low,Normal behavior
2093,1,-0.5467548947446814,Medium,total_email_size: 40437323.00; max_email_size: 4483669.00; avg_email_size: 1304429.77
2094,0,-0.3639239991319625,Low,Normal behavior
2095,0,-0.4564635010996392,Low,Normal behavior
2096,1,-0.5114225568737321,Medium,total_email_size: 33547073.00; max_email_size: 6965152.00; avg_email_size: 931863.14
2097,0,-0.45229983883750624,Low,Normal behavior
2098,1,-0.521414524640891,Medium,total_email_size: 298256792.00; max_email_size: 6838093.00; avg_email_size: 516909.52
2099,0,-0.4884325751147404,Medium,Normal behavior
2100,0,-0.3703090065105642,Low,Normal behavior
2101,0,-0.36434322368566,Low,Normal behavior
2102,0,-0.35954462846855184,Low,Normal behavior
2103,0,-0.35980352896569057,Low,Normal behavior
2104,0,-0.36840568922133415,Low,Normal behavior
2105,0,-0.3490185231771325,Low,Normal behavior
2106,0,-0.37821309916560686,Low,Normal behavior
2107,0,-0.37157943539738436,Low,Normal behavior
2108,0,-0.40614022204216477,Low,Normal behavior
2109,0,-0.3702646085677048,Low,Normal behavior
2110,0,-0.34802220455226407,Low,Normal behavior
2111,0,-0.4196506475361918,Low,Normal behavior
2112,0,-0.4244571691578036,Low,Normal behavior
2113,0,-0.3676170579407088,Low,Normal behavior
2114,0,-0.4223269636155865,Low,Normal behavior
2115,0,-0.38957563383229743,Low,Normal behavior
2116,0,-0.37735707828997744,Low,Normal behavior
2117,1,-0.5314413354767772,Medium,total_email_size: 255004433.00; max_email_size: 8449158.00; avg_email_size: 547219.81
2118,1,-0.5110471345304785,Medium,total_email_size: 19159543.00; max_email_size: 3319403.00; avg_email_size: 478988.58
2119,0,-0.4396475312379893,Low,Normal behavior
2120,0,-0.38045002750529544,Low,Normal behavior
2121,0,-0.3699435251987212,Low,Normal behavior
2122,0,-0.3456853613110778,Low,Normal behavior
2123,1,-0.5782208932164409,Medium,total_email_size: 137454684.00; max_email_size: 6254514.00; avg_email_size: 374535.92
2124,0,-0.36944519470801224,Low,Normal behavior
2125,0,-0.4723110880981843,Low,Normal behavior
2126,0,-0.3953709612523885,Low,Normal behavior
2127,0,-0.4175732337283907,Low,Normal behavior
2128,0,-0.38008221665416764,Low,Normal behavior
2129,0,-0.4405580714216898,Low,Normal behavior
2130,0,-0.37715559343290905,Low,Normal behavior
2131,0,-0.43084572987324177,Low,Normal behavior
2132,0,-0.43604294941063815,Low,Normal behavior
2133,0,-0.366174513845625,Low,Normal behavior
2134,0,-0.3588025382123423,Low,Normal behavior
2135,0,-0.36107455184285026,Low,Normal behavior
2136,1,-0.5956491168387889,Medium,total_email_size: 171047008.00; max_email_size: 8479912.00; avg_email_size: 541288.00
2137,0,-0.3561307269370415,Low,Normal behavior
2138,0,-0.5019764383602148,Medium,Normal behavior
2139,0,-0.48534089028719907,Medium,Normal behavior
2140,0,-0.4792594073047593,Medium,Normal behavior
2141,0,-0.37845312943286247,Low,Normal behavior
2142,0,-0.3694083587277277,Low,Normal behavior
2143,0,-0.36875462593284686,Low,Normal behavior
2144,0,-0.35156667413393855,Low,Normal behavior
2145,0,-0.34664975637550316,Low,Normal behavior
2146,0,-0.39785472365312724,Low,Normal behavior
2147,0,-0.35834561677798143,Low,Normal behavior
2148,0,-0.3508792208451321,Low,Normal behavior
2149,0,-0.4079215376599428,Low,Normal behavior
2150,0,-0.403085056748391,Low,Normal behavior
2151,0,-0.3671839585326295,Low,Normal behavior
2152,0,-0.44253127520229396,Low,Normal behavior
2153,0,-0.390434791789909,Low,Normal behavior
2154,0,-0.39774461370502723,Low,Normal behavior
2155,0,-0.361041459357089,Low,Normal behavior
2156,0,-0.3994598245213648,Low,Normal behavior
2157,0,-0.35198228058011577,Low,Normal behavior
2158,0,-0.3911964715985642,Low,Normal behavior
2159,0,-0.3412340561560933,Low,Normal behavior
2160,0,-0.35996162804606396,Low,Normal behavior
2161,0,-0.3917995549253925,Low,Normal behavior
2162,0,-0.3527809255288173,Low,Normal behavior
2163,0,-0.3864090118313876,Low,Normal behavior
2164,0,-0.3569877508293304,Low,Normal behavior
2165,0,-0.381112372241683,Low,Normal behavior
2166,0,-0.39157281937912447,Low,Normal behavior
2167,0,-0.36546587554876936,Low,Normal behavior
2168,0,-0.3848639096916486,Low,Normal behavior
2169,0,-0.473964664721777,Low,Normal behavior
2170,0,-0.38248125298404984,Low,Normal behavior
2171,0,-0.37314431172351636,Low,Normal behavior
2172,0,-0.3616017700816719,Low,Normal behavior
2173,0,-0.44537357681557893,Low,Normal behavior
2174,0,-0.38162959207271313,Low,Normal behavior
2175,0,-0.4382563875981521,Low,Normal behavior
2176,1,-0.5397034753036769,Medium,total_email_size: 159375008.00; max_email_size: 7322604.00; avg_email_size: 477170.68
2177,0,-0.46938514774813855,Low,Normal behavior
2178,0,-0.45744564937145343,Low,Normal behavior
2179,0,-0.4272087882172091,Low,Normal behavior
2180,0,-0.4610837125240366,Low,Normal behavior
2181,0,-0.37527391413594025,Low,Normal behavior
2182,0,-0.34915014688239954,Low,Normal behavior
2183,1,-0.5164553597011857,Medium,total_email_size: 38463606.00; max_email_size: 9690587.00; avg_email_size: 1282120.20
2184,1,-0.5791735485034127,Medium,total_email_size: 128662227.00; max_email_size: 9220424.00; avg_email_size: 402069.46
2185,0,-0.34294458452653953,Low,Normal behavior
2186,0,-0.4228598443761643,Low,Normal behavior
2187,0,-0.3840383039149478,Low,Normal behavior
2188,0,-0.3417904787866681,Low,Normal behavior
2189,0,-0.3512182903950374,Low,Normal behavior
2190,0,-0.3407238876719847,Low,Normal behavior
2191,0,-0.39466104444386935,Low,Normal behavior
2192,0,-0.3914579301242097,Low,Normal behavior
2193,0,-0.36886223540240765,Low,Normal behavior
2194,0,-0.3595579638858999,Low,Normal behavior
2195,0,-0.3667554005138091,Low,Normal behavior
2196,0,-0.4324699253059003,Low,Normal behavior
2197,1,-0.5924692183619382,Medium,total_email_size: 267510835.00; max_email_size: 7418937.00; avg_email_size: 793800.70
2198,0,-0.39222060381589485,Low,Normal behavior
2199,0,-0.39503931938663167,Low,Normal behavior
2200,0,-0.37436946656413234,Low,Normal behavior
2201,0,-0.3725473339745571,Low,Normal behavior
2202,0,-0.34901604488616483,Low,Normal behavior
2203,0,-0.4273995570155935,Low,Normal behavior
2204,1,-0.6377831413380005,High,total_email_size: 142941229.00; max_email_size: 5632308.00; avg_email_size: 487854.02
2205,0,-0.3611645855293233,Low,Normal behavior
2206,0,-0.40609873740110153,Low,Normal behavior
2207,0,-0.4163710046432211,Low,Normal behavior
2208,1,-0.509625384640751,Medium,total_email_size: 156990148.00; max_email_size: 9032685.00; avg_email_size: 564712.76
2209,0,-0.36873798335422825,Low,Normal behavior
2210,0,-0.4158395273202724,Low,Normal behavior
2211,0,-0.4508784047950458,Low,Normal behavior
2212,0,-0.3997355927856967,Low,Normal behavior
2213,0,-0.4639858545790046,Low,Normal behavior
2214,0,-0.433202645280719,Low,Normal behavior
2215,0,-0.37268733551023275,Low,Normal behavior
2216,0,-0.3516958379865698,Low,Normal behavior
2217,0,-0.36814334276630273,Low,Normal behavior
2218,0,-0.38624975497421055,Low,Normal behavior
2219,1,-0.5448637549671599,Medium,total_email_size: 288598758.00; max_email_size: 6889022.00; avg_email_size: 592605.25
2220,0,-0.464820949657709,Low,Normal behavior
2221,0,-0.4534260602283181,Low,Normal behavior
2222,0,-0.33973217872648476,Low,Normal behavior
2223,0,-0.392314917834388,Low,Normal behavior
2224,1,-0.6312925892504792,High,total_email_size: 187493268.00; max_email_size: 6948227.00; avg_email_size: 686788.53
2225,1,-0.6695347966221278,High,total_email_size: 264123195.00; max_email_size: 8762216.00; avg_email_size: 484629.72
2226,0,-0.37823639810410015,Low,Normal behavior
2227,0,-0.44274412136038666,Low,Normal behavior
2228,0,-0.42690764085714106,Low,Normal behavior
2229,0,-0.5026260150331342,Medium,Normal behavior
2230,0,-0.38526148606439664,Low,Normal behavior
2231,0,-0.4545403345780286,Low,Normal behavior
2232,0,-0.35591165441765976,Low,Normal behavior
2233,0,-0.3951048353182381,Low,Normal behavior
2234,0,-0.4083062207398305,Low,Normal behavior
2235,0,-0.37415369302445034,Low,Normal behavior
2236,0,-0.3609250791248707,Low,Normal behavior
2237,0,-0.4355573718188884,Low,Normal behavior
2238,0,-0.4819067171976502,Medium,Normal behavior
2239,0,-0.3996459031049391,Low,Normal behavior
2240,0,-0.4147537454475084,Low,Normal behavior
2241,0,-0.3776949122017007,Low,Normal behavior
2242,0,-0.41679044390014097,Low,Normal behavior
2243,0,-0.4910615413864201,Medium,Normal behavior
2244,0,-0.3848742997884487,Low,Normal behavior
2245,0,-0.41531344049849744,Low,Normal behavior
2246,0,-0.35272155605956285,Low,Normal behavior
2247,0,-0.40313596018967,Low,Normal behavior
2248,0,-0.3908890022067841,Low,Normal behavior
2249,1,-0.5236910617534092,Medium,total_email_size: 109517286.00; max_email_size: 5167702.00; avg_email_size: 361443.19
2250,1,-0.5341164696305956,Medium,total_email_size: 178945169.00; max_email_size: 6004625.00; avg_email_size: 566282.18
2251,0,-0.4017021297822303,Low,Normal behavior
2252,0,-0.3562918729478783,Low,Normal behavior
2253,1,-0.6433710662371447,High,total_email_size: 98187708.00; max_email_size: 5685864.00; avg_email_size: 360984.22
2254,0,-0.4245437813258587,Low,Normal behavior
2255,0,-0.3885714422200109,Low,Normal behavior
2256,0,-0.38735521096330316,Low,Normal behavior
2257,0,-0.34229699618670106,Low,Normal behavior
2258,0,-0.34872784249795663,Low,Normal behavior
2259,0,-0.39554929928118415,Low,Normal behavior
2260,0,-0.3854087766836273,Low,Normal behavior
2261,0,-0.3699463087603184,Low,Normal behavior
2262,0,-0.3480897256628005,Low,Normal behavior
2263,0,-0.4328535483870342,Low,Normal behavior
2264,0,-0.44892641182214815,Low,Normal behavior
2265,0,-0.3451204135442045,Low,Normal behavior
2266,0,-0.40930511430292177,Low,Normal behavior
2267,0,-0.3694378644297728,Low,Normal behavior
2268,0,-0.43052681182248703,Low,Normal behavior
2269,0,-0.38216752497796735,Low,Normal behavior
2270,0,-0.43153898706510824,Low,Normal behavior
2271,0,-0.4092453939120647,Low,Normal behavior
2272,0,-0.34310047074264505,Low,Normal behavior
2273,1,-0.5051063318832784,Medium,total_email_size: 24592200.00; max_email_size: 5156974.00; avg_email_size: 745218.18
2274,0,-0.34499109132996064,Low,Normal behavior
2275,0,-0.45227786145416854,Low,Normal behavior
2276,0,-0.3602668267424882,Low,Normal behavior
2277,0,-0.4838992107253354,Medium,Normal behavior
2278,1,-0.5701520137847133,Medium,total_email_size: 73186357.00; max_email_size: 5758684.00; avg_email_size: 217170.20
2279,0,-0.45173957368218437,Low,Normal behavior
2280,1,-0.5227049499719276,Medium,total_email_size: 113024405.00; max_email_size: 7218667.00; avg_email_size: 409508.71
2281,1,-0.6638302635132015,High,total_email_size: 203681078.00; max_email_size: 7216654.00; avg_email_size: 681207.62
2282,0,-0.36596982983128984,Low,Normal behavior
2283,0,-0.418223959754058,Low,Normal behavior
2284,0,-0.397527301227742,Low,Normal behavior
2285,0,-0.43085994849157805,Low,Normal behavior
2286,0,-0.35873916275484763,Low,Normal behavior
2287,0,-0.3701196541238766,Low,Normal behavior
2288,1,-0.6480599042212208,High,total_email_size: 149245427.00; max_email_size: 8787777.00; avg_email_size: 544691.34
2289,0,-0.4233097741904106,Low,Normal behavior
2290,0,-0.393191961242666,Low,Normal behavior
2291,0,-0.44228937802728885,Low,Normal behavior
2292,0,-0.45394028977281525,Low,Normal behavior
2293,0,-0.36849007075427087,Low,Normal behavior
2294,0,-0.36844949970129004,Low,Normal behavior
2295,0,-0.3738520360401365,Low,Normal behavior
2296,0,-0.370380013094509,Low,Normal behavior
2297,0,-0.4153060732678914,Low,Normal behavior
2298,0,-0.3468591305503739,Low,Normal behavior
2299,0,-0.3883478614511399,Low,Normal behavior
2300,0,-0.5022256417122445,Medium,Normal behavior
2301,0,-0.3957070304815003,Low,Normal behavior
2302,0,-0.4072827839157741,Low,Normal behavior
2303,0,-0.3523542044947491,Low,Normal behavior
2304,0,-0.42590193944000115,Low,Normal behavior
2305,0,-0.418190973371972,Low,Normal behavior
2306,0,-0.35752977076139736,Low,Normal behavior
2307,0,-0.42308489487691414,Low,Normal behavior
2308,0,-0.49435953549152767,Medium,Normal behavior
2309,0,-0.49521202533952385,Medium,Normal behavior
2310,0,-0.3546848542867961,Low,Normal behavior
2311,0,-0.37261327313608844,Low,Normal behavior
2312,0,-0.3752925456038502,Low,Normal behavior
2313,0,-0.3779208884723392,Low,Normal behavior
2314,1,-0.6422577707117983,High,total_email_size: 184590270.00; max_email_size: 9385438.00; avg_email_size: 688769.66
2315,1,-0.6267974101496528,High,total_email_size: 107332381.00; max_email_size: 7602252.00; avg_email_size: 350759.42
2316,0,-0.44143089649049705,Low,Normal behavior
2317,0,-0.37438326566163793,Low,Normal behavior
2318,0,-0.36285771614250617,Low,Normal behavior
2319,0,-0.3374083134064349,Low,Normal behavior
2320,0,-0.3621268862470797,Low,Normal behavior
2321,1,-0.6225357331197777,High,total_email_size: 150690172.00; max_email_size: 7465215.00; avg_email_size: 540108.14
2322,0,-0.382445444239998,Low,Normal behavior
2323,0,-0.39152120739251334,Low,Normal behavior
2324,1,-0.5329738726891526,Medium,total_email_size: 102248359.00; max_email_size: 5266787.00; avg_email_size: 266966.99
2325,0,-0.37185793537501777,Low,Normal behavior
2326,0,-0.3867648134035029,Low,Normal behavior
2327,0,-0.3751325967322208,Low,Normal behavior
2328,0,-0.4348438328227398,Low,Normal behavior
2329,0,-0.38133530808418065,Low,Normal behavior
2330,0,-0.48827035088813525,Medium,Normal behavior
2331,0,-0.35069116850288995,Low,Normal behavior
2332,0,-0.4087349453860902,Low,Normal behavior
2333,0,-0.3873197252297637,Low,Normal behavior
2334,0,-0.42431183457572824,Low,Normal behavior
2335,0,-0.414578899226736,Low,Normal behavior
2336,0,-0.3820618466795025,Low,Normal behavior
2337,0,-0.3431763098752852,Low,Normal behavior
2338,0,-0.382867470142304,Low,Normal behavior
2339,0,-0.46096284886560507,Low,Normal behavior
2340,0,-0.47723740129085035,Medium,Normal behavior
2341,0,-0.4901363395250461,Medium,Normal behavior
2342,0,-0.43542463670956,Low,Normal behavior
2343,1,-0.5517326880274092,Medium,total_email_size: 106500127.00; max_email_size: 7147969.00; avg_email_size: 326687.51
2344,0,-0.35702087243946923,Low,Normal behavior
2345,0,-0.3713596072726785,Low,Normal behavior
2346,0,-0.4653839897521057,Low,Normal behavior
2347,0,-0.34591183817629495,Low,Normal behavior
2348,0,-0.3868208605157517,Low,Normal behavior
2349,0,-0.4141041622152296,Low,Normal behavior
2350,1,-0.6196328874773191,High,total_email_size: 62544876.00; max_email_size: 3905934.00; avg_email_size: 228265.97
2351,0,-0.3768162671618409,Low,Normal behavior
2352,0,-0.4527032473813539,Low,Normal behavior
2353,0,-0.3673768260754409,Low,Normal behavior
2354,0,-0.34860102974810514,Low,Normal behavior
2355,0,-0.3495728821561826,Low,Normal behavior
2356,0,-0.36975600970816425,Low,Normal behavior
2357,0,-0.3989533258158481,Low,Normal behavior
2358,0,-0.3786957559453581,Low,Normal behavior
2359,0,-0.3482883836279659,Low,Normal behavior
2360,0,-0.47535481318722983,Medium,Normal behavior
2361,0,-0.3778118304465718,Low,Normal behavior
2362,0,-0.35506704683068524,Low,Normal behavior
2363,0,-0.356263483351099,Low,Normal behavior
2364,0,-0.3788694943266805,Low,Normal behavior
2365,0,-0.41099299725448185,Low,Normal behavior
2366,1,-0.6103063624547231,Medium,total_email_size: 108520990.00; max_email_size: 8754716.00; avg_email_size: 417388.42
2367,0,-0.40737182336939626,Low,Normal behavior
2368,0,-0.45189849466900245,Low,Normal behavior
2369,0,-0.342872073216229,Low,Normal behavior
2370,0,-0.42352410609025065,Low,Normal behavior
2371,0,-0.35485637707078804,Low,Normal behavior
2372,0,-0.3576422343277287,Low,Normal behavior
2373,0,-0.3510188860164959,Low,Normal behavior
2374,0,-0.38397297592047214,Low,Normal behavior
2375,0,-0.377314639983122,Low,Normal behavior
2376,0,-0.3743469861853589,Low,Normal behavior
2377,0,-0.39115574202830533,Low,Normal behavior
2378,0,-0.3403672501702517,Low,Normal behavior
2379,0,-0.36300254004295973,Low,Normal behavior
2380,0,-0.38290321884169665,Low,Normal behavior
2381,0,-0.39207392077527276,Low,Normal behavior
2382,0,-0.35743629641183716,Low,Normal behavior
2383,0,-0.4348188731347911,Low,Normal behavior
2384,0,-0.3674532485440102,Low,Normal behavior
2385,0,-0.3485053976686448,Low,Normal behavior
2386,0,-0.3552555957704795,Low,Normal behavior
2387,0,-0.47257846112167223,Low,Normal behavior
2388,1,-0.6290411065437306,High,total_email_size: 26276910.00; max_email_size: 5585339.00; avg_email_size: 875897.00
2389,0,-0.47718117946018146,Medium,Normal behavior
2390,0,-0.36371865065313336,Low,Normal behavior
2391,0,-0.3509428118902961,Low,Normal behavior
2392,0,-0.3729597254637354,Low,Normal behavior
2393,0,-0.39058775546268343,Low,Normal behavior
2394,0,-0.4122837338862264,Low,Normal behavior
2395,0,-0.4260466999778519,Low,Normal behavior
2396,0,-0.3489219561679976,Low,Normal behavior
2397,1,-0.5692606640510748,Medium,total_email_size: 176754251.00; max_email_size: 5615744.00; avg_email_size: 507914.51
2398,0,-0.3644497817265825,Low,Normal behavior
2399,0,-0.4069125705381649,Low,Normal behavior
2400,1,-0.5279473313159021,Medium,total_email_size: 282843971.00; max_email_size: 7308474.00; avg_email_size: 683198.00
2401,0,-0.435197090373201,Low,Normal behavior
2402,0,-0.4430019618728454,Low,Normal behavior
2403,0,-0.4517472988126741,Low,Normal behavior
2404,0,-0.3773459130097593,Low,Normal behavior
2405,0,-0.4528001236380122,Low,Normal behavior
2406,0,-0.4702558171861718,Low,Normal behavior
2407,0,-0.3950098898438734,Low,Normal behavior
2408,0,-0.37270515024919887,Low,Normal behavior
2409,0,-0.38919166790536464,Low,Normal behavior
2410,0,-0.4462212815167664,Low,Normal behavior
2411,0,-0.35442750099454295,Low,Normal behavior
2412,0,-0.37456356068427,Low,Normal behavior
2413,0,-0.3876619824574407,Low,Normal behavior
2414,1,-0.5259449699375759,Medium,total_email_size: 40481561.00; max_email_size: 9984463.00; avg_email_size: 1305856.81
2415,0,-0.3807865517689949,Low,Normal behavior
2416,0,-0.37956302935176917,Low,Normal behavior
2417,0,-0.3724988253671818,Low,Normal behavior
2418,0,-0.4489058081770417,Low,Normal behavior
2419,0,-0.3812920635043615,Low,Normal behavior
2420,0,-0.3828401591037697,Low,Normal behavior
2421,0,-0.36445854188060295,Low,Normal behavior
2422,0,-0.3628858202579513,Low,Normal behavior
2423,0,-0.3596006362834904,Low,Normal behavior
2424,1,-0.63379350905623,High,total_email_size: 124138659.00; max_email_size: 6883307.00; avg_email_size: 453060.80
2425,0,-0.36195013722791314,Low,Normal behavior
2426,0,-0.49152542930638216,Medium,Normal behavior
2427,1,-0.564143484130748,Medium,total_email_size: 17774017.00; max_email_size: 4052358.00; avg_email_size: 612897.14
2428,0,-0.40606781273519477,Low,Normal behavior
2429,0,-0.35949096068217434,Low,Normal behavior
2430,0,-0.34208808148812525,Low,Normal behavior
2431,0,-0.35997897385529637,Low,Normal behavior
2432,1,-0.5312733198859467,Medium,total_email_size: 99725711.00; max_email_size: 8478440.00; avg_email_size: 643391.68
2433,0,-0.3892858923664985,Low,Normal behavior
2434,0,-0.38159879865719715,Low,Normal behavior
2435,0,-0.3847077077264295,Low,Normal behavior
2436,1,-0.5963554032600477,Medium,total_email_size: 207123557.00; max_email_size: 8551067.00; avg_email_size: 494328.30
2437,0,-0.4450243515383165,Low,Normal behavior
2438,0,-0.35011948417250427,Low,Normal behavior
2439,0,-0.4345582049286394,Low,Normal behavior
2440,0,-0.34524897384040204,Low,Normal behavior
2441,0,-0.4428861041071242,Low,Normal behavior
2442,1,-0.5798370286449563,Medium,total_email_size: 37521900.00; max_email_size: 5283878.00; avg_email_size: 1210383.87
2443,0,-0.40629081743297846,Low,Normal behavior
2444,0,-0.4316892832232125,Low,Normal behavior
2445,0,-0.34290300388123024,Low,Normal behavior
2446,0,-0.3746018065213086,Low,Normal behavior
2447,0,-0.3972855199963909,Low,Normal behavior
2448,0,-0.3628251376091225,Low,Normal behavior
2449,0,-0.48306424327664227,Medium,Normal behavior
2450,0,-0.34882726247352114,Low,Normal behavior
2451,0,-0.39784749226795724,Low,Normal behavior
2452,0,-0.3910164251883374,Low,Normal behavior
2453,0,-0.44149601488417495,Low,Normal behavior
2454,0,-0.3985178701951581,Low,Normal behavior
2455,1,-0.5900031284319791,Medium,total_email_size: 9958173.00; max_email_size: 1902418.00; avg_email_size: 237099.36
2456,0,-0.3658113425637589,Low,Normal behavior
2457,0,-0.3948839910612633,Low,Normal behavior
2458,0,-0.42064738285371134,Low,Normal behavior
2459,0,-0.4164569704886368,Low,Normal behavior
2460,0,-0.49258025435441777,Medium,Normal behavior
2461,0,-0.4066126377020278,Low,Normal behavior
2462,0,-0.377302664852339,Low,Normal behavior
2463,0,-0.4199442854836114,Low,Normal behavior
2464,0,-0.38853150050292296,Low,Normal behavior
2465,0,-0.4018050183703242,Low,Normal behavior
2466,0,-0.3865067613841364,Low,Normal behavior
2467,0,-0.3500244983897088,Low,Normal behavior
2468,0,-0.48961429273969564,Medium,Normal behavior
2469,0,-0.4131029689725353,Low,Normal behavior
2470,0,-0.3601994097661765,Low,Normal behavior
2471,0,-0.3887328929423094,Low,Normal behavior
2472,0,-0.45605471398603126,Low,Normal behavior
2473,0,-0.3827758632745911,Low,Normal behavior
2474,0,-0.4839769448938586,Medium,Normal behavior
2475,0,-0.4409096983288571,Low,Normal behavior
2476,0,-0.4648495287402567,Low,Normal behavior
2477,0,-0.37430845301223764,Low,Normal behavior
2478,0,-0.4860688414890682,Medium,Normal behavior
2479,1,-0.7308197394282215,High,total_email_size: 202935497.00; max_email_size: 7418937.00; avg_email_size: 595118.76
2480,1,-0.5456905073892198,Medium,total_email_size: 45412157.00; max_email_size: 7061559.00; avg_email_size: 1464908.29
2481,0,-0.4110726176857935,Low,Normal behavior
2482,1,-0.5718493320588698,Medium,total_email_size: 179674962.00; max_email_size: 6640057.00; avg_email_size: 589098.24
2483,0,-0.38160243269893973,Low,Normal behavior
2484,0,-0.36429371051028075,Low,Normal behavior
2485,0,-0.3828956383814778,Low,Normal behavior
2486,0,-0.36117650362587167,Low,Normal behavior
2487,1,-0.5490940425777944,Medium,total_email_size: 124085025.00; max_email_size: 7418937.00; avg_email_size: 387765.70
2488,0,-0.3477295452971362,Low,Normal behavior
2489,0,-0.3632416278699362,Low,Normal behavior
2490,0,-0.38022592868165384,Low,Normal behavior
2491,0,-0.3583169987205926,Low,Normal behavior
2492,0,-0.3403134093257715,Low,Normal behavior
2493,1,-0.5747525694340325,Medium,total_email_size: 399170061.00; max_email_size: 7980201.00; avg_email_size: 558279.81
2494,0,-0.3857106406626196,Low,Normal behavior
2495,0,-0.44569709938101076,Low,Normal behavior
2496,0,-0.401678195222688,Low,Normal behavior
2497,0,-0.34572866344024494,Low,Normal behavior
2498,0,-0.4229296879757349,Low,Normal behavior
2499,0,-0.38806932911338576,Low,Normal behavior
2500,0,-0.37201190435622444,Low,Normal behavior
2501,0,-0.3599959174251979,Low,Normal behavior
2502,0,-0.47664195236742407,Medium,Normal behavior
2503,1,-0.5326329881531795,Medium,total_email_size: 167305236.00; max_email_size: 7232229.00; avg_email_size: 601817.40
2504,1,-0.5776772884277128,Medium,total_email_size: 337579746.00; max_email_size: 9527456.00; avg_email_size: 560763.70
2505,0,-0.39690816913718413,Low,Normal behavior
2506,0,-0.3799480106417033,Low,Normal behavior
2507,0,-0.4772127631523769,Medium,Normal behavior
2508,0,-0.38764621015357803,Low,Normal behavior
2509,0,-0.43309318746571085,Low,Normal behavior
2510,0,-0.3774052952118571,Low,Normal behavior
2511,0,-0.34845337662595377,Low,Normal behavior
2512,1,-0.5443152194626629,Medium,total_email_size: 40626655.00; max_email_size: 5358521.00; avg_email_size: 967301.31
2513,0,-0.40898823830375575,Low,Normal behavior
2514,0,-0.40298823102236087,Low,Normal behavior
2515,0,-0.37712743998044773,Low,Normal behavior
2516,0,-0.44511172627858314,Low,Normal behavior
2517,0,-0.4114172250088372,Low,Normal behavior
2518,0,-0.383490157365414,Low,Normal behavior
2519,0,-0.36465981791418073,Low,Normal behavior
2520,0,-0.3844393264031289,Low,Normal behavior
2521,0,-0.39218996329703365,Low,Normal behavior
2522,0,-0.35149305409473053,Low,Normal behavior
2523,0,-0.36669927221631177,Low,Normal behavior
2524,0,-0.38314065561387023,Low,Normal behavior
2525,0,-0.3767355565725738,Low,Normal behavior
2526,0,-0.365240912673844,Low,Normal behavior
2527,0,-0.40346826353664705,Low,Normal behavior
2528,0,-0.3864237573514027,Low,Normal behavior
2529,0,-0.36434780430019476,Low,Normal behavior
2530,0,-0.3907062436177878,Low,Normal behavior
2531,0,-0.37599787365579357,Low,Normal behavior
2532,0,-0.4666817092422377,Low,Normal behavior
2533,1,-0.6260305261822497,High,total_email_size: 34918712.00; max_email_size: 6454459.00; avg_email_size: 831397.90
2534,0,-0.37259582531998964,Low,Normal behavior
2535,0,-0.4689875549859631,Low,Normal behavior
2536,1,-0.5612581352497636,Medium,total_email_size: 174901434.00; max_email_size: 7528209.00; avg_email_size: 543172.16
2537,0,-0.3890793862260707,Low,Normal behavior
2538,0,-0.40063199000469013,Low,Normal behavior
2539,0,-0.3964120691264408,Low,Normal behavior
2540,0,-0.3937039933138854,Low,Normal behavior
2541,0,-0.47856620723163656,Medium,Normal behavior
2542,0,-0.3563790565795941,Low,Normal behavior
2543,0,-0.47010375727055237,Low,Normal behavior
2544,0,-0.37726887200536635,Low,Normal behavior
2545,0,-0.45517213315751387,Low,Normal behavior
2546,0,-0.3981951683530228,Low,Normal behavior
2547,1,-0.7162178992450791,High,total_email_size: 203387905.00; max_email_size: 7780976.00; avg_email_size: 596445.47
2548,0,-0.4040017991263281,Low,Normal behavior
2549,0,-0.42976114668563714,Low,Normal behavior
2550,0,-0.4131945053602493,Low,Normal behavior
2551,0,-0.39514521182668133,Low,Normal behavior
2552,0,-0.37043202223912913,Low,Normal behavior
2553,0,-0.39478612276529357,Low,Normal behavior
2554,0,-0.40424136522431986,Low,Normal behavior
2555,1,-0.5503634900799294,Medium,total_email_size: 213696513.00; max_email_size: 8121023.00; avg_email_size: 462546.56
2556,0,-0.4523728831027512,Low,Normal behavior
2557,0,-0.445660957361775,Low,Normal behavior
2558,0,-0.34138508016197305,Low,Normal behavior
2559,0,-0.3780454744329063,Low,Normal behavior
