total_logons,unique_devices_logon,weekend_logons,after_hours_logons,avg_logon_hour,std_logon_hour,total_emails_sent,unique_recipients,avg_email_size,total_email_size,max_email_size,after_hours_emails,total_file_ops,unique_files,unique_devices_file,files_to_removable,files_from_removable,after_hours_file_ops,total_device_events,unique_devices_used,accessed_decoy
70,1,0,0,13.5,4.532491396668014,277,166,320755.17689530685,88849184,7297273,0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
170,18,0,20,12.341176470588236,3.9883052151739737,263,161,531189.6882129278,139702888,8202035,0,751.0,254.0,1.0,227.0,454.0,0.0,401.0,1.0,1
129,13,2,8,12.093023255813954,4.444873909321549,29,21,612897.1379310344,17774017,4052358,0,1316.0,317.0,1.0,433.0,766.0,0.0,118.0,1.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,272,171,340265.1580882353,92552123,4149157,68,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,267,146,394256.4456928839,105266471,5957264,15,23.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,22,12.484536082474227,5.035526706276315,276,172,306048.4855072464,84469382,6832014,3,17.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,51,13.041237113402062,5.576956916958231,275,166,633031.6981818182,174083717,7583817,2,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
168,18,0,49,13.148809523809524,4.463611868163422,155,91,643391.6838709677,99725711,8478440,13,634.0,244.0,1.0,200.0,364.0,16.0,280.0,1.0,1
97,1,0,49,11.412371134020619,5.065719300108466,279,168,308266.98207885306,86006488,7035884,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,22,11.051546391752577,3.5892522840785213,89,65,490821.4606741573,43683110,3752791,0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,268,198,375817.30970149254,100719039,11168824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,4,0,24,11.542857142857143,3.4607177460137533,419,233,494328.2983293556,207123557,8551067,2,2025.0,514.0,1.0,653.0,1173.0,12.0,1117.0,1.0,1
97,1,0,49,11.463917525773196,4.5347313768065485,30,26,96431.23333333334,2892937,1302163,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,23,12.02061855670103,4.587072826258819,249,151,489104.2409638554,121786956,10998880,0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
131,1,0,49,11.98473282442748,4.3429602325964565,31,21,753116.6129032258,23346615,5493201,0,145.0,85.0,1.0,41.0,89.0,1.0,154.0,1.0,1
97,1,0,0,12.948453608247423,5.025707110324166,278,169,417169.87050359714,115973224,8626149,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
142,4,0,97,12.711267605633802,5.077527998973674,263,144,675350.3574144486,177617144,8152097,35,33.0,16.0,1.0,4.0,12.0,7.0,38.0,1.0,1
157,11,4,79,13.426751592356688,5.080384375797446,31,26,1210383.8709677418,37521900,5283878,6,604.0,147.0,1.0,194.0,360.0,74.0,56.0,1.0,1
133,1,0,48,13.240601503759398,4.754822712719334,334,60,375893.4101796407,125548399,9680331,42,37.0,7.0,1.0,0.0,0.0,5.0,0.0,0.0,1
165,17,0,50,11.581818181818182,3.6909129138293526,92,61,904154.8695652174,83182248,10745588,6,5.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1
99,1,0,21,11.93939393939394,4.5799433688197,275,146,607860.0945454546,167161526,7777401,0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,536,265,436334.2779850746,233875173,8717340,0,14.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,460,299,526578.1086956522,242225930,10537662,0,54.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,279,187,671472.8422939068,187340923,8368208,8,24.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
159,4,22,27,11.622641509433961,3.5052930054726423,395,154,644204.0860759494,254460614,8404958,6,255.0,125.0,1.0,71.0,142.0,1.0,316.0,1.0,1
97,1,0,49,11.45360824742268,4.52313639929175,272,165,505708.8198529412,137552799,7934187,11,17.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
129,17,0,24,11.426356589147288,3.713941626237652,85,54,517212.76470588235,43963085,8228953,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,270,142,234289.92222222223,63258279,7447677,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,3,0,14,11.670103092783505,3.4481929128546693,31,24,865334.2580645161,26825362,3485742,1,40.0,19.0,1.0,14.0,15.0,0.0,76.0,1.0,1
97,1,0,49,12.443298969072165,5.528277821356584,93,75,252486.5806451613,23481252,4023479,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
233,13,52,94,11.729613733905579,5.317491332789677,42,27,237099.35714285713,9958173,1902418,6,270.0,135.0,1.0,85.0,159.0,24.0,185.0,1.0,1
97,1,0,0,12.948453608247423,5.025707110324166,92,62,265239.20652173914,24402007,4242541,0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,48,13.443298969072165,5.528277821356584,31,27,352383.32258064515,10923883,3385461,3,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,97,12.938144329896907,6.030848532389,341,159,597971.6979472141,203908349,10056885,26,15.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,48,12.989690721649485,5.54619773163115,541,343,436785.31053604436,236300853,7053108,9,13.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
198,1,54,85,11.04040404040404,4.466273368868705,387,181,569449.2480620155,220376859,4998066,38,41.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1
122,13,0,39,11.327868852459016,3.6667877782546068,434,181,507461.0898617511,220238113,8191577,33,9.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1
141,22,0,20,12.312056737588652,4.408003681248543,279,139,534409.4731182796,149100243,6914028,0,48.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
163,9,0,63,11.417177914110429,4.585021171942778,297,154,584804.3804713804,173686901,8522966,13,27.0,17.0,1.0,3.0,14.0,2.0,44.0,1.0,1
97,1,0,52,12.474226804123711,5.562322625458787,279,180,295581.08243727597,82467122,10239688,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,1,0,0,12.5,4.525210281289438,31,26,367781.1935483871,11401217,2791353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.45360824742268,4.52313639929175,31,26,435203.2580645161,13491301,4078292,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,18,12.02061855670103,4.483719116247365,269,172,624324.1524163568,167943197,7996703,1,24.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,49,10.958762886597938,4.0205656882593335,831,479,461499.07460890495,383505731,11942201,26,24.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,1
115,10,0,47,12.02608695652174,4.709938856021376,31,23,411563.5483870968,12758470,3304494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,270,167,391522.2074074074,105710996,6491830,13,15.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,1
132,1,0,49,11.075757575757576,3.5048956211030977,336,214,478523.0744047619,160783753,8180986,40,7.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
140,2,0,49,11.685714285714285,3.836750937903929,278,172,636310.8705035971,176894422,8812234,27,426.0,210.0,1.0,126.0,248.0,12.0,239.0,1.0,1
97,1,0,21,11.515463917525773,4.036586331248471,31,26,967251.3870967742,29984793,7161155,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
141,14,10,12,12.127659574468085,4.676462435629533,31,21,492694.6451612903,15273534,3506271,0,456.0,136.0,1.0,138.0,273.0,0.0,30.0,1.0,1
97,1,0,97,12.938144329896907,6.030848532389,31,23,1191264.9677419355,36929214,5933188,6,11.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1
151,1,1,42,11.887417218543046,4.875165701604567,275,166,468683.43636363634,128887945,8202035,3,598.0,158.0,1.0,180.0,364.0,0.0,44.0,1.0,1
97,1,0,25,12.0,4.607511982259695,269,176,192290.0780669145,51726031,5311891,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,1,0,49,11.97037037037037,4.279316343677432,31,24,707559.2903225806,21934338,4424888,1,600.0,245.0,1.0,189.0,360.0,11.0,270.0,1.0,1
436,145,0,268,11.502293577981652,7.506165696481734,341,175,595118.7595307918,202935497,7418937,0,686.0,305.0,126.0,209.0,377.0,533.0,406.0,196.0,1
147,6,0,48,13.89795918367347,4.638632731178549,31,19,1464908.2903225806,45412157,7061559,6,512.0,229.0,1.0,161.0,293.0,47.0,240.0,1.0,1
134,1,0,49,11.23134328358209,3.4920192127223784,259,165,887999.111969112,229991770,8842050,28,50.0,14.0,1.0,0.0,0.0,5.0,0.0,0.0,1
188,1,30,28,12.063829787234043,4.663680377776745,305,163,589098.2360655738,179674962,6640057,0,1713.0,520.0,1.0,413.0,981.0,15.0,145.0,1.0,1
150,10,0,52,11.473333333333333,3.8559579397485146,271,138,388443.47970479704,105268183,4183083,8,28.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,1
119,12,0,50,11.605042016806722,4.235080467478303,270,166,418126.4185185185,112894133,5748882,3,21.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1
109,7,0,49,11.623853211009175,4.371178735056373,274,142,634270.7554744525,173790187,5268225,24,21.0,7.0,1.0,0.0,0.0,6.0,0.0,0.0,1
97,1,0,48,13.443298969072165,5.528277821356584,272,159,404518.4080882353,110029007,8243300,23,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
401,150,0,270,12.805486284289277,7.331239310337403,320,217,387765.703125,124085025,7418937,2,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.463917525773196,4.5347313768065485,276,128,551039.6340579711,152086939,8789041,0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,21,12.505154639175258,5.035548032364928,429,262,359617.0163170163,154275700,9589665,3,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,21,11.556701030927835,4.077297594007959,93,69,420354.36559139786,39092956,6786113,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,1,0,47,11.902255639097744,4.334262129461119,259,161,531592.3938223938,137682430,9692078,11,13.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,23,12.474226804123711,5.045816715163567,278,146,430133.7158273381,119577173,8497288,2,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
202,23,35,62,11.391089108910892,4.47997421389836,715,326,558279.8055944056,399170061,7980201,125,14.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,0,13.45360824742268,4.52313639929175,262,163,296121.606870229,77583861,5314588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
144,4,0,4,12.770833333333334,4.142089520327341,460,288,464730.60217391304,213776077,6964517,0,260.0,98.0,1.0,50.0,88.0,0.0,143.0,1.0,1
134,1,0,22,12.425373134328359,4.30313203939244,92,70,515616.4456521739,47436713,10699506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.474226804123711,4.546273161212091,275,158,371808.5745454545,102247358,5575244,17,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,450,287,207179.39777777778,93230729,5472490,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,48,13.938144329896907,6.030848532389,267,162,452527.21722846443,120824767,4839729,30,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,48,13.443298969072165,5.528277821356584,275,172,529367.970909091,145576192,10297141,12,37.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,52,12.474226804123711,5.562322625458786,261,128,426359.56704980845,111279847,8293939,2,29.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
187,9,39,0,12.957219251336898,3.8879865660379935,436,173,528341.4013761468,230356851,7358485,0,172.0,78.0,1.0,49.0,84.0,0.0,68.0,1.0,1
125,15,0,53,11.368,4.277729274034938,278,124,601817.3956834532,167305236,7232229,5,797.0,340.0,1.0,241.0,480.0,27.0,374.0,1.0,1
240,28,71,34,12.4,4.110197543838056,602,340,560763.6976744186,337579746,9527456,5,133.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1
96,1,0,48,12.0,5.026246899500346,455,286,534098.9032967032,243015001,8158299,40,15.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,541,305,438755.6247689464,237366793,8349091,0,30.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
157,1,2,24,12.369426751592357,5.329269233836442,95,73,414404.83157894737,39368459,6398805,5,128.0,72.0,1.0,38.0,74.0,5.0,1039.0,1.0,1
97,1,0,1,12.958762886597938,5.037189870050718,420,251,298639.4142857143,125428554,8615055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,1,0,49,11.219696969696969,4.78278464025982,284,142,589453.6654929577,167404841,10301535,58,117.0,10.0,1.0,0.0,0.0,19.0,0.0,0.0,1
97,1,0,21,11.536082474226804,4.057045968821051,274,174,229780.57299270073,62959877,8593743,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.948453608247423,5.025707110324166,277,167,386403.6462093863,107033810,10128507,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
214,16,67,32,11.733644859813085,3.4024416509085516,42,32,967301.3095238095,40626655,5358521,0,464.0,216.0,1.0,140.0,254.0,0.0,203.0,1.0,1
97,1,0,0,12.45360824742268,4.52313639929175,411,299,436686.79075425793,179478271,10450614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.010309278350515,5.5047230579764115,441,293,493414.9319727891,217595985,7567359,44,39.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,49,10.463917525773196,3.517994977226917,261,155,333467.6781609195,87035064,7707700,13,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.494845360824742,5.584807724495771,463,301,414418.6738660907,191875846,8907477,69,18.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,1
132,1,0,23,12.424242424242424,4.410468483746978,279,135,458138.3046594982,127820587,9084524,6,121.0,55.0,1.0,27.0,45.0,0.0,150.0,1.0,1
97,1,0,49,11.0,4.067144780637476,268,192,299778.75746268657,80340707,9991280,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,21,12.536082474226804,5.066355230978231,440,270,361747.0659090909,159168709,9319747,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
151,9,0,0,12.582781456953642,3.7742241867595157,276,131,593289.5434782609,163747914,6015038,0,136.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,26,11.97938144329897,4.607465367574895,31,26,300007.06451612903,9300219,2818821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,13.45360824742268,4.52313639929175,271,167,389737.89667896676,105618970,6118551,0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.45360824742268,4.52313639929175,269,168,279643.24535315984,75224033,6112054,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,1,0,25,11.25925925925926,3.1050343400965073,93,68,745518.6774193548,69333237,6706436,3,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
101,3,0,27,13.495049504950495,4.9691523671069655,92,59,671078.9130434783,61739260,4544469,2,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,267,194,458676.71910112357,122466684,11024507,9,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,72,13.08955223880597,5.290739088138286,31,22,917737.3225806452,28449857,4891012,4,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,0,12.45360824742268,4.52313639929175,460,276,262865.27173913043,120918025,7036607,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.958762886597938,4.0205656882593335,268,165,367166.54850746266,98400635,10451258,17,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1
99,2,0,51,11.383838383838384,4.543906147320222,29,23,446019.7931034483,12934574,4905962,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,10.97938144329897,4.043975409594136,91,69,804039.8461538461,73167626,6228423,4,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,1,0,48,12.721804511278195,4.772638847383621,425,237,472193.4541176471,200682218,7467468,7,88.0,46.0,1.0,24.0,38.0,1.0,1126.0,1.0,1
212,17,58,0,12.433962264150944,3.708626725371902,42,34,831397.9047619047,34918712,6454459,0,2044.0,456.0,1.0,647.0,1208.0,0.0,212.0,1.0,1
97,1,0,49,11.948453608247423,5.025707110324166,29,24,778894.448275862,22587939,3806735,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,20,12.010309278350515,4.51500933314102,802,436,332810.0523690773,266913662,5523504,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
399,151,0,244,12.68421052631579,7.449699081021895,322,207,543172.1552795031,174901434,7528209,0,26.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1
136,2,0,0,12.580882352941176,3.867346965171293,30,24,887816.4666666667,26634494,9531896,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,22,12.525773195876289,5.076688519401603,449,287,242628.90645879734,108940379,5102596,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,11.958762886597938,5.037189870050718,29,22,379181.0344827586,10996250,2891206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,2,0,49,11.85,4.205041509987676,443,226,571964.6365688487,253380334,6791528,39,30.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,1
129,14,1,6,13.170542635658915,4.957828454524835,419,196,472596.55131264916,198017955,6356721,0,202.0,126.0,1.0,52.0,112.0,1.0,1122.0,1.0,1
97,1,0,50,12.45360824742268,5.539668722339324,275,170,352052.76,96814509,9618043,13,16.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
138,5,0,49,11.434782608695652,3.8587402387007517,30,20,735177.6,22055328,3548287,4,351.0,173.0,1.0,118.0,195.0,10.0,235.0,1.0,1
97,1,0,0,11.958762886597938,4.0205656882593335,274,182,195677.4197080292,53615613,5436141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,7,0,19,12.066225165562914,3.776539640415433,30,20,1183352.3666666667,35500571,6138448,1,39.0,26.0,1.0,14.0,17.0,0.0,38.0,1.0,1
97,1,0,27,11.969072164948454,4.6175697257130075,447,277,325375.1319910514,145442684,10801525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
387,121,0,218,11.299741602067183,7.119852922114289,341,175,596445.4692082112,203387905,7780976,0,564.0,258.0,110.0,187.0,318.0,449.0,332.0,161.0,1
97,1,0,0,12.958762886597938,4.525201482100907,454,287,286751.2577092511,130185071,10625998,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,5,0,0,13.359154929577464,3.8099190239077783,412,217,470255.786407767,193745384,7707577,0,125.0,67.0,1.0,33.0,64.0,0.0,119.0,1.0,1
97,1,0,21,11.989690721649485,4.51500933314102,89,64,168975.5393258427,15038823,2044407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.45360824742268,4.52313639929175,454,281,252001.27312775332,114408578,4954167,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.051546391752577,5.545965376628571,271,160,427063.7269372694,115734270,4964591,30,13.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,3,12.97938144329897,5.060013548737006,433,269,238379.59122401848,103218363,8376700,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,11.958762886597938,4.0205656882593335,558,369,458435.1863799283,255806834,9756201,0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
101,3,0,51,11.475247524752476,5.523756076087974,462,239,462546.56493506493,213696513,8121023,100,565.0,138.0,1.0,162.0,339.0,4.0,46.0,1.0,1
152,2,5,40,11.361842105263158,4.310082653292789,31,22,558865.8387096775,17324841,3132286,1,98.0,56.0,1.0,33.0,53.0,4.0,38.0,1.0,1
179,17,7,60,11.385474860335195,4.054683957146595,432,181,520037.97222222225,224656404,7980533,66,23.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,0,12.948453608247423,5.025707110324166,274,188,422993.1094890511,115900112,7662902,0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1
141,6,0,23,11.822695035460994,3.9284378719123434,93,66,240436.2365591398,22360570,5209210,1,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,0,12.45360824742268,4.52313639929175,272,167,244598.23161764705,66530719,8109585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,0,12.948453608247423,5.025707110324166,272,176,379419.0661764706,103201986,6995017,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,22,12.721649484536082,5.263360515633123,464,282,251144.66594827586,116531125,4714460,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.443298969072165,5.528277821356584,31,27,183026.5806451613,5673824,1692511,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,32,13.536082474226804,5.127665680059542,91,65,272621.4505494505,24808552,5018076,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
139,3,0,49,11.29496402877698,4.6911159288720405,463,290,440791.5917926566,204086507,14047019,76,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.443298969072165,5.528277821356584,278,190,480108.7338129496,133470228,8038210,38,16.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,52,12.474226804123711,5.562322625458787,270,184,338193.537037037,91312255,8685929,14,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
133,2,0,49,11.593984962406015,3.939000015357233,262,130,481769.37786259543,126223577,7797369,31,106.0,56.0,1.0,25.0,54.0,3.0,59.0,1.0,1
134,1,0,49,11.23134328358209,3.487710279546209,262,134,422764.8664122137,110764395,5860165,29,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
135,1,0,0,13.451851851851853,3.872440933553214,261,135,547079.8275862068,142787835,6118551,0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,271,181,565724.4022140221,153311313,6477392,27,26.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1
191,16,33,27,11.863874345549739,3.3280788934413748,342,231,250904.01754385966,85809174,5603628,7,241.0,123.0,1.0,70.0,152.0,0.0,190.0,1.0,1
133,1,0,49,11.902255639097744,4.349964579539066,30,24,825882.8,24776484,9127006,2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,341,109,327355.08797653957,111628085,8469443,28,15.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,1
137,21,0,53,11.248175182481752,4.120931187418492,273,193,562466.8095238095,153553439,9267683,17,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
151,1,18,24,12.072847682119205,3.9312412590229813,297,179,545358.3636363636,161971434,9413762,0,511.0,175.0,1.0,96.0,188.0,2.0,150.0,1.0,1
97,1,0,0,12.45360824742268,4.52313639929175,85,63,180725.1294117647,15361636,2468057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,48,14.010309278350515,5.546197731631149,31,24,794004.9032258064,24614152,6693140,4,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1
97,1,0,48,14.154639175257731,5.666679300572131,31,26,1104301.8387096773,34233357,12253061,5,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
135,1,0,0,12.222222222222221,3.480578667505809,464,287,497840.275862069,230997888,7448606,0,41.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,11.948453608247423,5.025707110324166,432,257,640189.1296296297,276561704,9567371,17,37.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1
137,1,0,49,11.897810218978103,4.263878156597181,279,175,389390.25089605735,108639880,5316868,39,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1
395,150,0,280,10.030379746835443,7.775667409459649,325,211,236073.48615384614,76723883,7372125,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133,1,0,26,13.390977443609023,4.313183782358044,92,65,575337.7065217391,52931069,6624513,0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
367,135,0,257,12.596730245231608,7.641974267181068,341,231,234228.1935483871,79871814,8073909,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,1,0,49,12.0,5.515130702591432,276,177,518639.9347826087,143144622,8020036,28,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1
134,1,0,0,12.522388059701493,3.8772837905727657,276,142,232716.15579710144,64229659,5640886,0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1
401,149,0,256,12.391521197007481,7.4675181908164445,333,225,175924.44744744746,58582841,6100678,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,8,0,22,12.217105263157896,4.181190557593914,85,52,705696.0,59984160,7711610,0,11.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1
99,2,0,49,11.515151515151516,4.497989656079331,271,160,441105.40959409595,119539566,9095279,12,73.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,1
97,1,0,0,12.463917525773196,4.5347313768065485,456,299,395140.94736842107,180184272,8635716,0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1
97,1,0,49,12.443298969072165,5.528277821356584,31,25,510744.48387096776,15833079,3470321,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90,1,0,45,11.0,4.022409138923946,290,168,329160.8275862069,95456640,7542424,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,16,0,53,12.296969696969697,4.538754855609634,273,144,448636.3553113553,122477725,6859967,8,34.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1
135,3,0,20,12.08148148148148,3.9361543696442394,267,127,580574.3707865168,155013357,4702150,8,122.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,1
121,13,0,0,11.289256198347108,3.3277570437381336,262,132,639526.1030534351,167555839,8113193,0,105.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1
153,10,0,0,12.77124183006536,4.191935760647654,91,53,830314.8571428572,75558652,6094556,0,52.0,34.0,1.0,17.0,25.0,0.0,58.0,1.0,1
